97,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.Command,<see Notes>,,"SET NOCOUNT ON;

DECLARE @Counter TINYINT,
		@DBName SYSNAME

DECLARE @Databases TABLE
(
ID TINYINT IDENTITY(1,1),
Name SYSNAME
)

INSERT INTO @Databases
SELECT name
FROM sys.databases
ORDER BY Name;

SET @Counter = 1

WHILE EXISTS (SELECT 1 FROM @Databases WHERE ID = @Counter)
	BEGIN
		SELECT @DBName = Name FROM @Databases WHERE ID = @Counter

		EXEC [dbo].[UspDatabaseOptimiseStatistics] @DBName = @DBName, @StatisticAgeHours = 2, @SampleValue = NULL, @PrintCommandOnly = 0

		SET @Counter = @Counter + 1
	END
GO"
98,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.Name,(DBA) - Index Optimisation,,
99,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.Enabled,1,,
100,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.FreqType,8,,
101,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.FreqInterval,28,,
102,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.FreqSubdayType,1,,
103,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.FreqSubdayInterval,0,,
104,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.FreqRelativeInterval,0,,
105,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.FreqRecurrenceFactor,1,,
106,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.ActiveStartDate,20260309,,
107,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.ActiveEndDate,99991231,,
108,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.ActiveStartTime,220000,,
109,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.ActiveEndTime,235959,,
110,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.JobExists,1,,
111,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Job.Name,(DBA) - IndexOptimise - USER_DATABASES,,
112,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Job.Enabled,0,,
113,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Job.Owner,sa,,
114,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Job.Category,Database Maintenance,,
115,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Job.Description,Source: https://ola.hallengren.com,,
116,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Step1.StepName,IndexOptimize - USER_DATABASES,,
117,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Step1.SubSystem,TSQL,,
118,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Step1.DatabaseName,DBA,,
119,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Step1.OutputFile,$(ESCAPE_SQUOTE(SQLLOGDIR))\$(ESCAPE_SQUOTE(JOBNAME))_$(ESCAPE_SQUOTE(STEPID))_$(ESCAPE_SQUOTE(DATE))_$(ESCAPE_SQUOTE(TIME)).txt,,
120,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Step1.OnSuccessAction,1,,
121,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Step1.OnSuccessStepId,0,,
122,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Step1.OnFailAction,2,,
123,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Step1.OnFailStepId,0,,
124,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Step1.RetryAttempts,0,,
125,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Step1.RetryInterval,0,,
126,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Step1.Flags,0,,
127,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,New.Step1.Command,<see Notes>,,"EXEC dbo.IndexOptimize
  @UpdateStatistics = 'ALL',
  @FragmentationHigh = 'INDEX_REBUILD_ONLINE',
  @LogToTable = 'Y',
  @FragmentationMedium = 'INDEX_REORGANIZE,INDEX_REBUILD_ONLINE',
  @FragmentationLevel1 = 5,
  @OnlyModifiedStatistics = 'N',
  @FragmentationLevel2 = 30,
  @Databases = 'USER_DATABASES'"
128,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.ConfigTable,Present,,Rows: 7
129,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Config.INDEX STATS SCANMODE[%DATABASENAME%],DETAILED,Mapped,
130,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Config.REBUILD ONLINE[%DATABASENAME%],0,Mapped,
131,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Config.REBUILD THRESHOLD[%DATABASENAME%],50,Mapped,
132,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Config.REINDEX PAGES LOWER THRESHOLD[%DATABASENAME%],1000,Mapped,
133,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Config.REINDEX PAGES UPPER THRESHOLD[%DATABASENAME%],2147483647,Mapped,
134,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Config.REORGANIZE THRESHOLD[%DATABASENAME%],20,Mapped,
